battery_id,voltage,current,temperature,capacity,cycle_count,status
BATT04962,3.62,0.62,21.2,1462,62,OK
BATT04963,3.63,0.63,21.3,1463,63,OK
BATT04964,3.64,0.64,21.4,1464,64,OK
BATT04965,3.65,0.65,21.5,1465,65,OK
BATT04966,3.66,0.66,21.6,1466,66,OK
BATT04967,3.67,0.67,21.7,1467,67,OK
BATT04968,3.68,0.68,21.8,1468,68,OK
BATT04969,3.69,0.69,21.9,1469,69,OK
BATT04970,3.7,0.7,22.0,1470,70,WARN
BATT04971,3.71,0.71,22.1,1471,71,OK
BATT04972,3.72,0.72,22.2,1472,72,OK
BATT04973,3.73,0.73,22.3,1473,73,OK
BATT04974,3.74,0.74,22.4,1474,74,OK
BATT04975,3.75,0.75,22.5,1475,75,OK
BATT04976,3.76,0.76,22.6,1476,76,OK
BATT04977,3.77,0.77,22.7,1477,77,OK
BATT04978,3.78,0.78,22.8,1478,78,OK
BATT04979,3.79,0.79,22.9,1479,79,OK
BATT04980,3.8,0.8,20.0,1480,80,WARN
BATT04981,3.81,0.81,20.1,1481,81,OK
BATT04982,3.82,0.82,20.2,1482,82,OK
BATT04983,3.83,0.83,20.3,1483,83,OK
BATT04984,3.84,0.84,20.4,1484,84,OK
BATT04985,3.85,0.85,20.5,1485,85,OK
BATT04986,3.86,0.86,20.6,1486,86,OK
BATT04987,3.87,0.87,20.7,1487,87,OK
BATT04988,3.88,0.88,20.8,1488,88,OK
BATT04989,3.89,0.89,20.9,1489,89,OK
BATT04990,3.9,0.9,21.0,1490,90,WARN
BATT04991,3.91,0.91,21.1,1491,91,OK
BATT04992,3.92,0.92,21.2,1492,92,OK
BATT04993,3.93,0.93,21.3,1493,93,OK
BATT04994,3.94,0.94,21.4,1494,94,OK
BATT04995,3.95,0.95,21.5,1495,95,OK
BATT04996,3.96,0.96,21.6,1496,96,OK
BATT04997,3.97,0.97,21.7,1497,97,OK
BATT04998,3.98,0.98,21.8,1498,98,OK
BATT04999,3.99,0.99,21.9,1499,99,OK
BATT05000,3.0,0.5,22.0,1000,0,WARN
BATT05001,3.01,0.51,22.1,1001,1,OK
BATT05002,3.02,0.52,22.2,1002,2,OK
BATT05003,3.03,0.53,22.3,1003,3,OK
BATT05004,3.04,0.54,22.4,1004,4,OK
BATT05005,3.05,0.55,22.5,1005,5,OK
BATT05006,3.06,0.56,22.6,1006,6,OK
BATT05007,3.07,0.57,22.7,1007,7,OK
BATT05008,3.08,0.58,22.8,1008,8,OK
BATT05009,3.09,0.59,22.9,1009,9,OK
BATT05010,3.1,0.6,20.0,1010,10,WARN
BATT05011,3.11,0.61,20.1,1011,11,OK
BATT05012,3.12,0.62,20.2,1012,12,OK
BATT05013,3.13,0.63,20.3,1013,13,OK
BATT05014,3.14,0.64,20.4,1014,14,OK
BATT05015,3.15,0.65,20.5,1015,15,OK
BATT05016,3.16,0.66,20.6,1016,16,OK
BATT05017,3.17,0.67,20.7,1017,17,OK
BATT05018,3.18,0.68,20.8,1018,18,OK
BATT05019,3.19,0.69,20.9,1019,19,OK
BATT05020,3.2,0.7,21.0,1020,20,WARN
BATT05021,3.21,0.71,21.1,1021,21,OK
BATT05022,3.22,0.72,21.2,1022,22,OK
BATT05023,3.23,0.73,21.3,1023,23,OK
BATT05024,3.24,0.74,21.4,1024,24,OK
BATT05025,3.25,0.75,21.5,1025,25,OK
BATT05026,3.26,0.76,21.6,1026,26,OK
BATT05027,3.27,0.77,21.7,1027,27,OK
BATT05028,3.28,0.78,21.8,1028,28,OK
BATT05029,3.29,0.79,21.9,1029,29,OK
BATT05030,3.3,0.8,22.0,1030,30,WARN
BATT05031,3.31,0.81,22.1,1031,31,OK
BATT05032,3.32,0.82,22.2,1032,32,OK
BATT05033,3.33,0.83,22.3,1033,33,OK
BATT05034,3.34,0.84,22.4,1034,34,OK
BATT05035,3.35,0.85,22.5,1035,35,OK
BATT05036,3.36,0.86,22.6,1036,36,OK
BATT05037,3.37,0.87,22.7,1037,37,OK
BATT05038,3.38,0.88,22.8,1038,38,OK
BATT05039,3.39,0.89,22.9,1039,39,OK
BATT05040,3.4,0.9,20.0,1040,40,WARN
BATT05041,3.41,0.91,20.1,1041,41,OK
BATT05042,3.42,0.92,20.2,1042,42,OK
BATT05043,3.43,0.93,20.3,1043,43,OK
BATT05044,3.44,0.94,20.4,1044,44,OK
BATT05045,3.45,0.95,20.5,1045,45,OK
BATT05046,3.46,0.96,20.6,1046,46,OK
BATT05047,3.47,0.97,20.7,1047,47,OK
BATT05048,3.48,0.98,20.8,1048,48,OK
BATT05049,3.49,0.99,20.9,1049,49,OK
BATT05050,3.5,0.5,21.0,1050,50,WARN
BATT05051,3.51,0.51,21.1,1051,51,OK
BATT05052,3.52,0.52,21.2,1052,52,OK
BATT05053,3.53,0.53,21.3,1053,53,OK
BATT05054,3.54,0.54,21.4,1054,54,OK
BATT05055,3.55,0.55,21.5,1055,55,OK
BATT05056,3.56,0.56,21.6,1056,56,OK
BATT05057,3.57,0.57,21.7,1057,57,OK
BATT05058,3.58,0.58,21.8,1058,58,OK
BATT05059,3.59,0.59,21.9,1059,59,OK
BATT05060,3.6,0.6,22.0,1060,60,WARN
BATT05061,3.61,0.61,22.1,1061,61,OK
BATT05062,3.62,0.62,22.2,1062,62,OK
BATT05063,3.63,0.63,22.3,1063,63,OK
BATT05064,3.64,0.64,22.4,1064,64,OK
BATT05065,3.65,0.65,22.5,1065,65,OK
BATT05066,3.66,0.66,22.6,1066,66,OK
BATT05067,3.67,0.67,22.7,1067,67,OK
BATT05068,3.68,0.68,22.8,1068,68,OK
BATT05069,3.69,0.69,22.9,1069,69,OK
BATT05070,3.7,0.7,20.0,1070,70,WARN
BATT05071,3.71,0.71,20.1,1071,71,OK
BATT05072,3.72,0.72,20.2,1072,72,OK
BATT05073,3.73,0.73,20.3,1073,73,OK
BATT05074,3.74,0.74,20.4,1074,74,OK
BATT05075,3.75,0.75,20.5,1075,75,OK
BATT05076,3.76,0.76,20.6,1076,76,OK
BATT05077,3.77,0.77,20.7,1077,77,OK
BATT05078,3.78,0.78,20.8,1078,78,OK
BATT05079,3.79,0.79,20.9,1079,79,OK
BATT05080,3.8,0.8,21.0,1080,80,WARN
BATT05081,3.81,0.81,21.1,1081,81,OK
BATT05082,3.82,0.82,21.2,1082,82,OK
BATT05083,3.83,0.83,21.3,1083,83,OK
BATT05084,3.84,0.84,21.4,1084,84,OK
BATT05085,3.85,0.85,21.5,1085,85,OK
BATT05086,3.86,0.86,21.6,1086,86,OK
BATT05087,3.87,0.87,21.7,1087,87,OK
BATT05088,3.88,0.88,21.8,1088,88,OK
BATT05089,3.89,0.89,21.9,1089,89,OK
BATT05090,3.9,0.9,22.0,1090,90,WARN
BATT05091,3.91,0.91,22.1,1091,91,OK
BATT05092,3.92,0.92,22.2,1092,92,OK
BATT05093,3.93,0.93,22.3,1093,93,OK
BATT05094,3.94,0.94,22.4,1094,94,OK
BATT05095,3.95,0.95,22.5,1095,95,OK
BATT05096,3.96,0.96,22.6,1096,96,OK
BATT05097,3.97,0.97,22.7,1097,97,OK
BATT05098,3.98,0.98,22.8,1098,98,OK
BATT05099,3.99,0.99,22.9,1099,99,OK
BATT05100,3.0,0.5,20.0,1100,0,WARN
BATT05101,3.01,0.51,20.1,1101,1,OK
BATT05102,3.02,0.52,20.2,1102,2,OK
BATT05103,3.03,0.53,20.3,1103,3,OK
BATT05104,3.04,0.54,20.4,1104,4,OK
BATT05105,3.05,0.55,20.5,1105,5,OK
BATT05106,3.06,0.56,20.6,1106,6,OK
BATT05107,3.07,0.57,20.7,1107,7,OK
BATT05108,3.08,0.58,20.8,1108,8,OK
BATT05109,3.09,0.59,20.9,1109,9,OK
BATT05110,3.1,0.6,21.0,1110,10,WARN
BATT05111,3.11,0.61,21.1,1111,11,OK
BATT05112,3.12,0.62,21.2,1112,12,OK
BATT05113,3.13,0.63,21.3,1113,13,OK
BATT05114,3.14,0.64,21.4,1114,14,OK
BATT05115,3.15,0.65,21.5,1115,15,OK
BATT05116,3.16,0.66,21.6,1116,16,OK
BATT05117,3.17,0.67,21.7,1117,17,OK
BATT05118,3.18,0.68,21.8,1118,18,OK
BATT05119,3.19,0.69,21.9,1119,19,OK
BATT05120,3.2,0.7,22.0,1120,20,WARN
BATT05121,3.21,0.71,22.1,1121,21,OK
BATT05122,3.22,0.72,22.2,1122,22,OK
BATT05123,3.23,0.73,22.3,1123,23,OK
BATT05124,3.24,0.74,22.4,1124,24,OK
BATT05125,3.25,0.75,22.5,1125,25,OK
BATT05126,3.26,0.76,22.6,1126,26,OK
BATT05127,3.27,0.77,22.7,1127,27,OK
BATT05128,3.28,0.78,22.8,1128,28,OK
BATT05129,3.29,0.79,22.9,1129,29,OK
BATT05130,3.3,0.8,20.0,1130,30,WARN
BATT05131,3.31,0.81,20.1,1131,31,OK
BATT05132,3.32,0.82,20.2,1132,32,OK
BATT05133,3.33,0.83,20.3,1133,33,OK
BATT05134,3.34,0.84,20.4,1134,34,OK
BATT05135,3.35,0.85,20.5,1135,35,OK
BATT05136,3.36,0.86,20.6,1136,36,OK
BATT05137,3.37,0.87,20.7,1137,37,OK
BATT05138,3.38,0.88,20.8,1138,38,OK
BATT05139,3.39,0.89,20.9,1139,39,OK
BATT05140,3.4,0.9,21.0,1140,40,WARN
BATT05141,3.41,0.91,21.1,1141,41,OK
BATT05142,3.42,0.92,21.2,1142,42,OK
BATT05143,3.43,0.93,21.3,1143,43,OK
BATT05144,3.44,0.94,21.4,1144,44,OK
BATT05145,3.45,0.95,21.5,1145,45,OK
BATT05146,3.46,0.96,21.6,1146,46,OK
BATT05147,3.47,0.97,21.7,1147,47,OK
BATT05148,3.48,0.98,21.8,1148,48,OK
BATT05149,3.49,0.99,21.9,1149,49,OK
BATT05150,3.5,0.5,22.0,1150,50,WARN
BATT05151,3.51,0.51,22.1,1151,51,OK
BATT05152,3.52,0.52,22.2,1152,52,OK
BATT05153,3.53,0.53,22.3,1153,53,OK
BATT05154,3.54,0.54,22.4,1154,54,OK
BATT05155,3.55,0.55,22.5,1155,55,OK
BATT05156,3.56,0.56,22.6,1156,56,OK
BATT05157,3.57,0.57,22.7,1157,57,OK
BATT05158,3.58,0.58,22.8,1158,58,OK
BATT05159,3.59,0.59,22.9,1159,59,OK
BATT05160,3.6,0.6,20.0,1160,60,WARN
BATT05161,3.61,0.61,20.1,1161,61,OK
BATT05162,3.62,0.62,20.2,1162,62,OK
BATT05163,3.63,0.63,20.3,1163,63,OK
BATT05164,3.64,0.64,20.4,1164,64,OK
BATT05165,3.65,0.65,20.5,1165,65,OK
BATT05166,3.66,0.66,20.6,1166,66,OK
BATT05167,3.67,0.67,20.7,1167,67,OK
BATT05168,3.68,0.68,20.8,1168,68,OK
BATT05169,3.69,0.69,20.9,1169,69,OK
BATT05170,3.7,0.7,21.0,1170,70,WARN
BATT05171,3.71,0.71,21.1,1171,71,OK
BATT05172,3.72,0.72,21.2,1172,72,OK
BATT05173,3.73,0.73,21.3,1173,73,OK
BATT05174,3.74,0.74,21.4,1174,74,OK
BATT05175,3.75,0.75,21.5,1175,75,OK
BATT05176,3.76,0.76,21.6,1176,76,OK
BATT05177,3.77,0.77,21.7,1177,77,OK
BATT05178,3.78,0.78,21.8,1178,78,OK
BATT05179,3.79,0.79,21.9,1179,79,OK
BATT05180,3.8,0.8,22.0,1180,80,WARN
BATT05181,3.81,0.81,22.1,1181,81,OK
BATT05182,3.82,0.82,22.2,1182,82,OK
BATT05183,3.83,0.83,22.3,1183,83,OK
BATT05184,3.84,0.84,22.4,1184,84,OK
BATT05185,3.85,0.85,22.5,1185,85,OK
BATT05186,3.86,0.86,22.6,1186,86,OK
BATT05187,3.87,0.87,22.7,1187,87,OK
BATT05188,3.88,0.88,22.8,1188,88,OK
BATT05189,3.89,0.89,22.9,1189,89,OK
BATT05190,3.9,0.9,20.0,1190,90,WARN
BATT05191,3.91,0.91,20.1,1191,91,OK
BATT05192,3.92,0.92,20.2,1192,92,OK
BATT05193,3.93,0.93,20.3,1193,93,OK
BATT05194,3.94,0.94,20.4,1194,94,OK
BATT05195,3.95,0.95,20.5,1195,95,OK
BATT05196,3.96,0.96,20.6,1196,96,OK
BATT05197,3.97,0.97,20.7,1197,97,OK
BATT05198,3.98,0.98,20.8,1198,98,OK
BATT05199,3.99,0.99,20.9,1199,99,OK
BATT05200,3.0,0.5,21.0,1200,0,WARN
BATT05201,3.01,0.51,21.1,1201,1,OK
BATT05202,3.02,0.52,21.2,1202,2,OK
BATT05203,3.03,0.53,21.3,1203,3,OK
BATT05204,3.04,0.54,21.4,1204,4,OK
BATT05205,3.05,0.55,21.5,1205,5,OK
BATT05206,3.06,0.56,21.6,1206,6,OK
BATT05207,3.07,0.57,21.7,1207,7,OK
BATT05208,3.08,0.58,21.8,1208,8,OK
BATT05209,3.09,0.59,21.9,1209,9,OK
BATT05210,3.1,0.6,22.0,1210,10,WARN
BATT05211,3.11,0.61,22.1,1211,11,OK
BATT05212,3.12,0.62,22.2,1212,12,OK
BATT05213,3.13,0.63,22.3,1213,13,OK
BATT05214,3.14,0.64,22.4,1214,14,OK
BATT05215,3.15,0.65,22.5,1215,15,OK
BATT05216,3.16,0.66,22.6,1216,16,OK
BATT05217,3.17,0.67,22.7,1217,17,OK
BATT05218,3.18,0.68,22.8,1218,18,OK
BATT05219,3.19,0.69,22.9,1219,19,OK
BATT05220,3.2,0.7,20.0,1220,20,WARN
BATT05221,3.21,0.71,20.1,1221,21,OK
BATT05222,3.22,0.72,20.2,1222,22,OK
BATT05223,3.23,0.73,20.3,1223,23,OK
BATT05224,3.24,0.74,20.4,1224,24,OK
BATT05225,3.25,0.75,20.5,1225,25,OK
BATT05226,3.26,0.76,20.6,1226,26,OK
BATT05227,3.27,0.77,20.7,1227,27,OK
BATT05228,3.28,0.78,20.8,1228,28,OK
BATT05229,3.29,0.79,20.9,1229,29,OK
BATT05230,3.3,0.8,21.0,1230,30,WARN
BATT05231,3.31,0.81,21.1,1231,31,OK
BATT05232,3.32,0.82,21.2,1232,32,OK
BATT05233,3.33,0.83,21.3,1233,33,OK
BATT05234,3.34,0.84,21.4,1234,34,OK
BATT05235,3.35,0.85,21.5,1235,35,OK
BATT05236,3.36,0.86,21.6,1236,36,OK
BATT05237,3.37,0.87,21.7,1237,37,OK
BATT05238,3.38,0.88,21.8,1238,38,OK
BATT05239,3.39,0.89,21.9,1239,39,OK
BATT05240,3.4,0.9,22.0,1240,40,WARN
BATT05241,3.41,0.91,22.1,1241,41,OK
BATT05242,3.42,0.92,22.2,1242,42,OK
BATT05243,3.43,0.93,22.3,1243,43,OK
BATT05244,3.44,0.94,22.4,1244,44,OK
BATT05245,3.45,0.95,22.5,1245,45,OK
BATT05246,3.46,0.96,22.6,1246,46,OK
BATT05247,3.47,0.97,22.7,1247,47,OK
BATT05248,3.48,0.98,22.8,1248,48,OK
BATT05249,3.49,0.99,22.9,1249,49,OK
BATT05250,3.5,0.5,20.0,1250,50,WARN
BATT05251,3.51,0.51,20.1,1251,51,OK
BATT05252,3.52,0.52,20.2,1252,52,OK
BATT05253,3.53,0.53,20.3,1253,53,OK
BATT05254,3.54,0.54,20.4,1254,54,OK
BATT05255,3.55,0.55,20.5,1255,55,OK
BATT05256,3.56,0.56,20.6,1256,56,OK
BATT05257,3.57,0.57,20.7,1257,57,OK
BATT05258,3.58,0.58,20.8,1258,58,OK
BATT05259,3.59,0.59,20.9,1259,59,OK
BATT05260,3.6,0.6,21.0,1260,60,WARN
BATT05261,3.61,0.61,21.1,1261,61,OK
BATT05262,3.62,0.62,21.2,1262,62,OK
BATT05263,3.63,0.63,21.3,1263,63,OK
BATT05264,3.64,0.64,21.4,1264,64,OK
BATT05265,3.65,0.65,21.5,1265,65,OK
BATT05266,3.66,0.66,21.6,1266,66,OK
BATT05267,3.67,0.67,21.7,1267,67,OK
BATT05268,3.68,0.68,21.8,1268,68,OK
BATT05269,3.69,0.69,21.9,1269,69,OK
BATT05270,3.7,0.7,22.0,1270,70,WARN
BATT05271,3.71,0.71,22.1,1271,71,OK
BATT05272,3.72,0.72,22.2,1272,72,OK
BATT05273,3.73,0.73,22.3,1273,73,OK
BATT05274,3.74,0.74,22.4,1274,74,OK
BATT05275,3.75,0.75,22.5,1275,75,OK
BATT05276,3.76,0.76,22.6,1276,76,OK
BATT05277,3.77,0.77,22.7,1277,77,OK
BATT05278,3.78,0.78,22.8,1278,78,OK
BATT05279,3.79,0.79,22.9,1279,79,OK
BATT05280,3.8,0.8,20.0,1280,80,WARN
BATT05281,3.81,0.81,20.1,1281,81,OK
BATT05282,3.82,0.82,20.2,1282,82,OK
BATT05283,3.83,0.83,20.3,1283,83,OK
BATT05284,3.84,0.84,20.4,1284,84,OK
BATT05285,3.85,0.85,20.5,1285,85,OK
BATT05286,3.86,0.86,20.6,1286,86,OK
BATT05287,3.87,0.87,20.7,1287,87,OK
BATT05288,3.88,0.88,20.8,1288,88,OK
BATT05289,3.89,0.89,20.9,1289,89,OK
BATT05290,3.9,0.9,21.0,1290,90,WARN
BATT05291,3.91,0.91,21.1,1291,91,OK
BATT05292,3.92,0.92,21.2,1292,92,OK
BATT05293,3.93,0.93,21.3,1293,93,OK
BATT05294,3.94,0.94,21.4,1294,94,OK
BATT05295,3.95,0.95,21.5,1295,95,OK
BATT05296,3.96,0.96,21.6,1296,96,OK
BATT05297,3.97,0.97,21.7,1297,97,OK
BATT05298,3.98,0.98,21.8,1298,98,OK
BATT05299,3.99,0.99,21.9,1299,99,OK
BATT05300,3.0,0.5,22.0,1300,0,WARN
BATT05301,3.01,0.51,22.1,1301,1,OK
BATT05302,3.02,0.52,22.2,1302,2,OK
BATT05303,3.03,0.53,22.3,1303,3,OK
BATT05304,3.04,0.54,22.4,1304,4,OK
BATT05305,3.05,0.55,22.5,1305,5,OK
BATT05306,3.06,0.56,22.6,1306,6,OK
BATT05307,3.07,0.57,22.7,1307,7,OK
BATT05308,3.08,0.58,22.8,1308,8,OK
BATT05309,3.09,0.59,22.9,1309,9,OK
BATT05310,3.1,0.6,20.0,1310,10,WARN
BATT05311,3.11,0.61,20.1,1311,11,OK
BATT05312,3.12,0.62,20.2,1312,12,OK
BATT05313,3.13,0.63,20.3,1313,13,OK
BATT05314,3.14,0.64,20.4,1314,14,OK
BATT05315,3.15,0.65,20.5,1315,15,OK
BATT05316,3.16,0.66,20.6,1316,16,OK
BATT05317,3.17,0.67,20.7,1317,17,OK
BATT05318,3.18,0.68,20.8,1318,18,OK
BATT05319,3.19,0.69,20.9,1319,19,OK
BATT05320,3.2,0.7,21.0,1320,20,WARN
BATT05321,3.21,0.71,21.1,1321,21,OK
BATT05322,3.22,0.72,21.2,1322,22,OK
BATT05323,3.23,0.73,21.3,1323,23,OK
BATT05324,3.24,0.74,21.4,1324,24,OK
BATT05325,3.25,0.75,21.5,1325,25,OK
BATT05326,3.26,0.76,21.6,1326,26,OK
BATT05327,3.27,0.77,21.7,1327,27,OK
BATT05328,3.28,0.78,21.8,1328,28,OK
BATT05329,3.29,0.79,21.9,1329,29,OK
BATT05330,3.3,0.8,22.0,1330,30,WARN
BATT05331,3.31,0.81,22.1,1331,31,OK
BATT05332,3.32,0.82,22.2,1332,32,OK
BATT05333,3.33,0.83,22.3,1333,33,OK
BATT05334,3.34,0.84,22.4,1334,34,OK
BATT05335,3.35,0.85,22.5,1335,35,OK
BATT05336,3.36,0.86,22.6,1336,36,OK
BATT05337,3.37,0.87,22.7,1337,37,OK
BATT05338,3.38,0.88,22.8,1338,38,OK
BATT05339,3.39,0.89,22.9,1339,39,OK
BATT05340,3.4,0.9,20.0,1340,40,WARN
BATT05341,3.41,0.91,20.1,1341,41,OK
BATT05342,3.42,0.92,20.2,1342,42,OK
BATT05343,3.43,0.93,20.3,1343,43,OK
BATT05344,3.44,0.94,20.4,1344,44,OK
BATT05345,3.45,0.95,20.5,1345,45,OK
BATT05346,3.46,0.96,20.6,1346,46,OK
BATT05347,3.47,0.97,20.7,1347,47,OK
BATT05348,3.48,0.98,20.8,1348,48,OK
BATT05349,3.49,0.99,20.9,1349,49,OK
BATT05350,3.5,0.5,21.0,1350,50,WARN
BATT05351,3.51,0.51,21.1,1351,51,OK
BATT05352,3.52,0.52,21.2,1352,52,OK
BATT05353,3.53,0.53,21.3,1353,53,OK
BATT05354,3.54,0.54,21.4,1354,54,OK
BATT05355,3.55,0.55,21.5,1355,55,OK
BATT05356,3.56,0.56,21.6,1356,56,OK
BATT05357,3.57,0.57,21.7,1357,57,OK
BATT05358,3.58,0.58,21.8,1358,58,OK
BATT05359,3.59,0.59,21.9,1359,59,OK
BATT05360,3.6,0.6,22.0,1360,60,WARN
BATT05361,3.61,0.61,22.1,1361,61,OK
BATT05362,3.62,0.62,22.2,1362,62,OK
BATT05363,3.63,0.63,22.3,1363,63,OK
BATT05364,3.64,0.64,22.4,1364,64,OK
BATT05365,3.65,0.65,22.5,1365,65,OK
BATT05366,3.66,0.66,22.6,1366,66,OK
BATT05367,3.67,0.67,22.7,1367,67,OK
BATT05368,3.68,0.68,22.8,1368,68,OK
BATT05369,3.69,0.69,22.9,1369,69,OK
BATT05370,3.7,0.7,20.0,1370,70,WARN
BATT05371,3.71,0.71,20.1,1371,71,OK
BATT05372,3.72,0.72,20.2,1372,72,OK
BATT05373,3.73,0.73,20.3,1373,73,OK
BATT05374,3.74,0.74,20.4,1374,74,OK
BATT05375,3.75,0.75,20.5,1375,75,OK
BATT05376,3.76,0.76,20.6,1376,76,OK
BATT05377,3.77,0.77,20.7,1377,77,OK
BATT05378,3.78,0.78,20.8,1378,78,OK
BATT05379,3.79,0.79,20.9,1379,79,OK
BATT05380,3.8,0.8,21.0,1380,80,WARN
BATT05381,3.81,0.81,21.1,1381,81,OK
BATT05382,3.82,0.82,21.2,1382,82,OK
BATT05383,3.83,0.83,21.3,1383,83,OK
BATT05384,3.84,0.84,21.4,1384,84,OK
BATT05385,3.85,0.85,21.5,1385,85,OK
BATT05386,3.86,0.86,21.6,1386,86,OK
BATT05387,3.87,0.87,21.7,1387,87,OK
BATT05388,3.88,0.88,21.8,1388,88,OK
BATT05389,3.89,0.89,21.9,1389,89,OK
BATT05390,3.9,0.9,22.0,1390,90,WARN
BATT05391,3.91,0.91,22.1,1391,91,OK
BATT05392,3.92,0.92,22.2,1392,92,OK
BATT05393,3.93,0.93,22.3,1393,93,OK
BATT05394,3.94,0.94,22.4,1394,94,OK
BATT05395,3.95,0.95,22.5,1395,95,OK
BATT05396,3.96,0.96,22.6,1396,96,OK
BATT05397,3.97,0.97,22.7,1397,97,OK
BATT05398,3.98,0.98,22.8,1398,98,OK
BATT05399,3.99,0.99,22.9,1399,99,OK
BATT05400,3.0,0.5,20.0,1400,0,WARN
BATT05401,3.01,0.51,20.1,1401,1,OK
BATT05402,3.02,0.52,20.2,1402,2,OK
BATT05403,3.03,0.53,20.3,1403,3,OK
BATT05404,3.04,0.54,20.4,1404,4,OK
BATT05405,3.05,0.55,20.5,1405,5,OK
BATT05406,3.06,0.56,20.6,1406,6,OK
BATT05407,3.07,0.57,20.7,1407,7,OK
BATT05408,3.08,0.58,20.8,1408,8,OK
BATT05409,3.09,0.59,20.9,1409,9,OK
BATT05410,3.1,0.6,21.0,1410,10,WARN
BATT05411,3.11,0.61,21.1,1411,11,OK
BATT05412,3.12,0.62,21.2,1412,12,OK
BATT05413,3.13,0.63,21.3,1413,13,OK
BATT05414,3.14,0.64,21.4,1414,14,OK
BATT05415,3.15,0.65,21.5,1415,15,OK
BATT05416,3.16,0.66,21.6,1416,16,OK
BATT05417,3.17,0.67,21.7,1417,17,OK
BATT05418,3.18,0.68,21.8,1418,18,OK
BATT05419,3.19,0.69,21.9,1419,19,OK
BATT05420,3.2,0.7,22.0,1420,20,WARN
BATT05421,3.21,0.71,22.1,1421,21,OK
BATT05422,3.22,0.72,22.2,1422,22,OK
BATT05423,3.23,0.73,22.3,1423,23,OK
BATT05424,3.24,0.74,22.4,1424,24,OK
BATT05425,3.25,0.75,22.5,1425,25,OK
BATT05426,3.26,0.76,22.6,1426,26,OK
BATT05427,3.27,0.77,22.7,1427,27,OK
BATT05428,3.28,0.78,22.8,1428,28,OK
BATT05429,3.29,0.79,22.9,1429,29,OK
BATT05430,3.3,0.8,20.0,1430,30,WARN
BATT05431,3.31,0.81,20.1,1431,31,OK
BATT05432,3.32,0.82,20.2,1432,32,OK
BATT05433,3.33,0.83,20.3,1433,33,OK
BATT05434,3.34,0.84,20.4,1434,34,OK
BATT05435,3.35,0.85,20.5,1435,35,OK
BATT05436,3.36,0.86,20.6,1436,36,OK
BATT05437,3.37,0.87,20.7,1437,37,OK
BATT05438,3.38,0.88,20.8,1438,38,OK
BATT05439,3.39,0.89,20.9,1439,39,OK
BATT05440,3.4,0.9,21.0,1440,40,WARN
BATT05441,3.41,0.91,21.1,1441,41,OK
BATT05442,3.42,0.92,21.2,1442,42,OK
BATT05443,3.43,0.93,21.3,1443,43,OK
BATT05444,3.44,0.94,21.4,1444,44,OK
BATT05445,3.45,0.95,21.5,1445,45,OK
BATT05446,3.46,0.96,21.6,1446,46,OK
BATT05447,3.47,0.97,21.7,1447,47,OK
BATT05448,3.48,0.98,21.8,1448,48,OK
BATT05449,3.49,0.99,21.9,1449,49,OK
BATT05450,3.5,0.5,22.0,1450,50,WARN
BATT05451,3.51,0.51,22.1,1451,51,OK
BATT05452,3.52,0.52,22.2,1452,52,OK
BATT05453,3.53,0.53,22.3,1453,53,OK
BATT05454,3.54,0.54,22.4,1454,54,OK
BATT05455,3.55,0.55,22.5,1455,55,OK
BATT05456,3.56,0.56,22.6,1456,56,OK
BATT05457,3.57,0.57,22.7,1457,57,OK
BATT05458,3.58,0.58,22.8,1458,58,OK
BATT05459,3.59,0.59,22.9,1459,59,OK
BATT05460,3.6,0.6,20.0,1460,60,WARN
BATT05461,3.61,0.61,20.1,1461,61,OK
BATT05462,3.62,0.62,20.2,1462,62,OK
BATT05463,3.63,0.63,20.3,1463,63,OK
BATT05464,3.64,0.64,20.4,1464,64,OK
BATT05465,3.65,0.65,20.5,1465,65,OK
BATT05466,3.66,0.66,20.6,1466,66,OK
BATT05467,3.67,0.67,20.7,1467,67,OK
BATT05468,3.68,0.68,20.8,1468,68,OK
BATT05469,3.69,0.69,20.9,1469,69,OK
BATT05470,3.7,0.7,21.0,1470,70,WARN
BATT05471,3.71,0.71,21.1,1471,71,OK
BATT05472,3.72,0.72,21.2,1472,72,OK
BATT05473,3.73,0.73,21.3,1473,73,OK
BATT05474,3.74,0.74,21.4,1474,74,OK
BATT05475,3.75,0.75,21.5,1475,75,OK
BATT05476,3.76,0.76,21.6,1476,76,OK
BATT05477,3.77,0.77,21.7,1477,77,OK
BATT05478,3.78,0.78,21.8,1478,78,OK
BATT05479,3.79,0.79,21.9,1479,79,OK
BATT05480,3.8,0.8,22.0,1480,80,WARN
BATT05481,3.81,0.81,22.1,1481,81,OK
BATT05482,3.82,0.82,22.2,1482,82,OK
BATT05483,3.83,0.83,22.3,1483,83,OK
BATT05484,3.84,0.84,22.4,1484,84,OK
BATT05485,3.85,0.85,22.5,1485,85,OK
BATT05486,3.86,0.86,22.6,1486,86,OK
BATT05487,3.87,0.87,22.7,1487,87,OK
BATT05488,3.88,0.88,22.8,1488,88,OK
BATT05489,3.89,0.89,22.9,1489,89,OK
BATT05490,3.9,0.9,20.0,1490,90,WARN
BATT05491,3.91,0.91,20.1,1491,91,OK
BATT05492,3.92,0.92,20.2,1492,92,OK
BATT05493,3.93,0.93,20.3,1493,93,OK
BATT05494,3.94,0.94,20.4,1494,94,OK
BATT05495,3.95,0.95,20.5,1495,95,OK
BATT05496,3.96,0.96,20.6,1496,96,OK
